y,pct,r,g,b,luma,jump
58,0.06451612903225806,32.044871794871796,51.58974358974359,53.35576923076923,47.5620108974359,5.794675016513742
59,0.06562847608453838,19.91025641025641,39.70192307692308,40.82051282051282,35.574976923076925,21.11165129373956
60,0.06674082313681869,20.096153846153847,40.375,41.19871794871795,36.12318974358974,0.7941218546624917
61,0.067853170189099,24.59294871794872,44.28846153846154,45.96153846153846,40.22199166666666,7.630255865261811
62,0.06896551724137931,24.724358974358974,44.26282051282051,45.217948717948715,40.177903846153846,0.7555473674479946
63,0.07007786429365963,21.378205128205128,41.68269230769231,42.6025641025641,37.43237307692308,4.96931019392217
64,0.07119021134593993,20.141025641025642,39.125,40.64102564102564,35.1984641025641,3.452540537114772
65,0.07230255839822025,15.169871794871796,34.782051282051285,36.52884615384615,30.738620512820514,7.777119920873172
66,0.07341490545050056,14.346153846153847,34.21153846153846,35.54807692307692,30.084655769230768,1.4021071362179418
67,0.07452725250278086,14.439102564102564,34.25,34.36538461538461,30.046533974358972,1.1869624462398516
68,0.07563959955506118,13.871794871794872,33.18589743589744,33.80769230769231,29.12461282051282,1.328598131392746
69,0.07675194660734148,13.39102564102564,33.01923076923077,33.23717948717949,28.86201025641025,0.7644617121881963
70,0.0778642936596218,13.512820512820513,32.794871794871796,33.00320512820513,28.71054935897436,0.3462873674109414
71,0.07897664071190211,13.028846153846153,32.62820512820513,32.47115384615385,28.450042307692307,0.7383004298081065
72,0.08008898776418243,12.621794871794872,31.307692307692307,31.612179487179485,27.357054487179486,1.6270469583677485
73,0.08120133481646273,12.006410256410257,29.810897435897434,28.189102564102566,25.908569871794867,3.786363523802918
74,0.08231368186874305,18.689102564102566,36.78525641025641,33.3974358974359,32.69341346153846,10.973914328698882
75,0.08342602892102335,9.958333333333334,27.358974358974358,23.60576923076923,23.388616666666664,16.15419019271409
76,0.08453837597330367,9.990384615384615,27.352564102564102,23.006410256410255,23.347572435897433,0.6002495782697542
77,0.08565072302558398,9.5,26.618589743589745,22.641025641025642,22.691997435897438,0.9553540431680276
78,0.0867630700778643,9.25,26.259615384615383,22.17948717948718,22.348785897435896,0.6359090673047093
79,0.0878754171301446,9.0,25.631410256410255,22.775641025641026,21.889385897435893,0.9014106119783842
80,0.08898776418242492,8.75,25.17628205128205,21.891025641025642,21.446858974358975,1.0257612109070235
81,0.09010011123470522,8.25,24.96153846153846,21.942307692307693,21.19067692307692,0.5465753910666475
82,0.09121245828698554,8.25,24.733974358974358,21.721153846153847,21.011955769230767,0.31732387941099627
83,0.09232480533926585,8.0,24.82371794871795,21.503205128205128,21.007254487179488,0.3435921354681394
84,0.09343715239154617,7.5,23.891025641025642,21.01923076923077,20.19895,1.163677842434512
85,0.09454949944382647,7.5,24.07051282051282,20.647435897435898,20.30047564102564,0.41285236379755447
86,0.09566184649610679,7.0,23.862179487179485,19.903846153846153,19.99148846153846,0.9199611320863729
87,0.0967741935483871,6.5,23.506410256410255,19.528846153846153,19.60366730769231,0.7191639212044286
88,0.09788654060066741,6.75,23.01923076923077,18.778846153846153,19.25423653846154,0.9286247103800687
89,0.09899888765294772,55.75,81.7948717948718,84.05128205128206,76.42064487179486,100.57866009228745
90,0.10011123470522804,8.057692307692308,65.125,42.416666666666664,51.35294871794871,65.46664827910519
91,0.10122358175750834,8.272435897435898,62.64102564102564,41.544871794871796,49.55912115384615,2.6412629032085895
92,0.10233592880978866,7.701923076923077,28.98076923076923,26.10576923076923,24.249311538461537,37.036525680299114
93,0.10344827586206896,7.939102564102564,28.118589743589745,25.362179487179485,23.629417948717947,1.1629846447927277
94,0.10456062291434928,7.737179487179487,28.631410256410255,25.90705128205128,23.992598076923077,0.7750116645640804
95,0.10567296996662959,8.076923076923077,28.509615384615383,25.53205128205128,23.95064487179487,0.5204658466867829
96,0.1067853170189099,7.875,28.85576923076923,26.153846153846153,24.200178846153843,0.7397460894060781
97,0.10789766407119021,8.21474358974359,28.724358974358974,26.03846153846154,24.17009294871795,0.3821098948327884
98,0.10901001112347053,8.23076923076923,29.025641025641026,26.397435897435898,24.414894871794868,0.4689246058760984
99,0.11012235817575083,8.384615384615385,29.182692307692307,26.512820512820515,24.568256410256406,0.24828885137005607
100,0.11123470522803114,8.195512820512821,29.391025641025642,26.69551282051282,24.69024358974359,0.33546838422999486
101,0.11234705228031146,8.532051282051283,30.048076923076923,26.89423076923077,25.246062179487176,0.7645020251657781
102,0.11345939933259176,8.544871794871796,29.935897435897434,27.147435897435898,25.186838461538457,0.27723895801674275
103,0.11457174638487208,8.557692307692308,30.509615384615383,27.30448717948718,25.61122628205128,0.5949636589104103
104,0.11568409343715239,8.586538461538462,30.205128205128204,27.512820512820515,25.414631410256405,0.3700639415581477
105,0.1167964404894327,8.58974358974359,30.772435897435898,27.884615384615383,25.84789487179487,0.6782917641334404
106,0.11790878754171301,8.618589743589743,30.71474358974359,27.666666666666668,25.797030128205126,0.22729308527552794
107,0.11902113459399333,8.60897435897436,31.134615384615383,28.048076923076923,26.122816025641022,0.5673258000876559
108,0.12013348164627363,8.772435897435898,30.942307692307693,27.733974358974358,25.99735128205128,0.4029421098032923
109,0.12124582869855395,8.647435897435898,31.224358974358974,28.16346153846154,26.203508333333332,0.5288073023802021
110,0.12235817575083426,8.682692307692308,31.53525641025641,28.19871794871795,26.435903205128206,0.31487020274382244
111,0.12347052280311457,8.676282051282051,31.733974358974358,28.92948717948718,26.629424999999998,0.7573332048503926
112,0.12458286985539488,8.942307692307692,32.19871794871795,29.03525641025641,27.026003205128205,0.5458418965857943
113,0.12569521690767518,8.701923076923077,32.31410256410256,29.310897435897434,27.077321794871793,0.38350534259316504
114,0.12680756395995552,8.974358974358974,32.81410256410256,29.102564102564102,27.477799999999995,0.6063201266570988
115,0.12791991101223582,8.721153846153847,32.381410256410255,29.346153846153847,27.13209423076923,0.5573790750176996
116,0.12903225806451613,9.009615384615385,32.881410256410255,29.15705128205128,27.537367948717947,0.6074288756074759
117,0.13014460511679643,8.76923076923077,32.69551282051282,29.400641025641026,27.37089551282051,0.3894593472610059
118,0.13125695216907676,9.147435897435898,32.93910256410256,29.44551282051282,27.628757051282047,0.45209353032065286
119,0.13236929922135707,8.804487179487179,32.85897435897436,29.44871794871795,27.498769871794867,0.3521996951255763
120,0.13348164627363737,9.051282051282051,33.0,29.721153846153847,27.67176987179487,0.393722311258384
121,0.13459399332591768,8.830128205128204,33.02564102564103,29.5,27.62712371794872,0.31380807754613727
122,0.135706340378198,9.326923076923077,33.06089743589744,29.766025641025642,27.777164743589744,0.5646395317270618
123,0.13681868743047831,8.868589743589743,33.20192307692308,29.557692307692307,27.76554294871795,0.5228388409911002
124,0.13793103448275862,9.243589743589743,33.12179487179487,29.810897435897434,27.806241666666665,0.45951971253303586
125,0.13904338153503892,8.887820512820513,33.37820512820513,29.59294871794872,27.898253846153846,0.48971380296045863
126,0.14015572858731926,10.378205128205128,34.18910256410256,31.099358974358974,28.903826282051277,2.2689364940293473
127,0.14126807563959956,9.926282051282051,34.666666666666664,30.653846153846153,29.117135256410254,0.7942188695534541
128,0.14238042269187987,10.407051282051283,34.467948717948715,31.137820512820515,29.112166666666667,0.7105343457861499
129,0.14349276974416017,10.080128205128204,34.7275641025641,30.919871794871796,29.212603846153844,0.47093575974790713
130,0.1446051167964405,10.439102564102564,34.52884615384615,31.173076923076923,29.165080128205123,0.4821454661127665
131,0.1457174638487208,9.990384615384615,34.782051282051285,30.974358974358974,29.236427564102563,0.5522222900188747
132,0.1468298109010011,10.467948717948717,34.69551282051282,31.233974358974358,29.29480961538461,0.5504148665436777
133,0.14794215795328142,10.256410256410257,34.8525641025641,31.009615384615383,29.345960897435894,0.3460499606695854
134,0.14905450500556172,10.5,34.88461538461539,31.291666666666668,29.441035256410252,0.37405370412551847
135,0.15016685205784205,10.163461538461538,34.90064102564103,31.298076923076923,29.38141153846154,0.3369807838025822
136,0.15127919911012236,10.538461538461538,35.15384615384615,31.330128205128204,29.644542948717948,0.45361340547927387
137,0.15239154616240266,10.307692307692308,34.95192307692308,31.576923076923077,29.468884615384617,0.3936179310043571
138,0.15350389321468297,10.554487179487179,35.455128205128204,31.365384615384617,29.865972435897433,0.5990589541157368
139,0.1546162402669633,10.342948717948717,35.01282051282051,31.618589743589745,29.522942307692304,0.5518128780066587
140,0.1557285873192436,10.583333333333334,35.51923076923077,31.423076923076923,29.92211666666666,0.593684574581477
141,0.1568409343715239,10.349358974358974,35.30448717948718,31.66025641025641,29.735913461538463,0.39637472060178974
142,0.15795328142380421,10.60897435897436,35.56410256410256,31.46794871794872,29.962899999999998,0.41446657812023263
143,0.15906562847608455,10.615384615384615,35.59615384615385,31.942307692307693,30.021434615384614,0.475483766939813
144,0.16017797552836485,10.647435897435898,35.61217948717949,31.5,30.007775641025642,0.44375691603170625
145,0.16129032258064516,10.39102564102564,35.88782051282051,32.0,30.186501282051278,0.6258787379427491
146,0.16240266963292546,15.086538461538462,39.62179487179487,35.580128205128204,34.11379102564102,6.986252437912098
147,0.1635150166852058,16.128205128205128,40.76282051282051,36.9775641025641,35.25220576923076,2.083227314856661
148,0.1646273637374861,16.08653846153846,40.532051282051285,36.71474358974359,35.05932564102564,0.35222886159451505
149,0.1657397107897664,16.512820512820515,41.26282051282051,37.35576923076923,35.71888141025641,1.0614395547258537
150,0.1668520578420467,17.397435897435898,41.73717948717949,38.169871794871796,36.30499038461539,1.2924100742920144
151,0.16796440489432704,17.522435897435898,42.33653846153846,38.32051282051282,36.771103205128206,0.6305147886852588
152,0.16907675194660735,17.621794871794872,42.19551282051282,38.39102564102564,36.69645641025641,0.18636656102701069
153,0.17018909899888765,30.51923076923077,53.77564102564103,49.96153846153846,48.55595,20.840345220397037
154,0.17130144605116795,108.18910256410257,123.22115384615384,120.84935897435898,119.85409615384614,126.01734536401601
155,0.1724137931034483,133.13141025641025,145.49679487179486,143.58333333333334,142.72976217948718,40.43706822057549
156,0.1735261401557286,114.21153846153847,128.71153846153845,126.50961538461539,125.4698596153846,30.51586843078224
157,0.1746384872080089,87.21474358974359,104.45833333333333,101.67307692307692,100.59125064102564,43.976113233118326
158,0.1757508342602892,79.18910256410257,97.56089743589743,94.78205128205128,93.45442115384616,12.628213263045664
159,0.17686318131256953,74.44871794871794,93.10897435897436,90.07371794871794,88.92265833333333,8.0286529481846
160,0.17797552836484984,69.90384615384616,89.4198717948718,86.49038461538461,85.05925576923077,6.863353053578618
161,0.17908787541713014,86.64102564102564,104.0673076923077,101.2275641025641,100.15745064102563,26.680798616100287
162,0.18020022246941045,119.33333333333333,133.6153846153846,131.39743589743588,130.4188846153846,53.40502781779625
163,0.18131256952169078,120.55448717948718,134.20833333333334,131.99679487179486,131.14585256410257,1.4839259005213294
164,0.18242491657397109,81.73717948717949,100.16025641025641,97.24358974358974,96.03292692307691,62.240181437092204
165,0.1835372636262514,59.25961538461539,79.76602564102564,76.40064102564102,75.16338205128204,36.81839279371871
166,0.1846496106785317,58.05769230769231,79.10897435897436,75.75320512820512,74.39118525641025,1.5150936312235257
167,0.185761957730812,72.49679487179488,91.61538461538461,88.49038461538461,87.32514743589743,22.95939288498158
168,0.18687430478309233,76.42307692307692,95.4198717948718,92.41025641025641,91.16385897435897,6.727199144765472
169,0.18798665183537264,81.23717948717949,99.5673076923077,96.42948717948718,95.4437717948718,7.5187115915807174
170,0.18909899888765294,95.13782051282051,112.02884615384616,109.3525641025641,108.24458653846153,22.705146529188045
171,0.19021134593993325,112.41666666666667,127.33653846153847,124.78205128205128,123.98013974358975,27.76604118013992
172,0.19132369299221358,94.00641025641026,110.96153846153847,108.2724358974359,107.162725,29.658819366915402
173,0.19243604004449388,29.64423076923077,53.86217948717949,49.73076923076923,48.415155769230765,104.06706337614091
174,0.1935483870967742,11.038461538461538,37.330128205128204,33.06410256410256,31.43251282051282,29.954317652698926
175,0.1946607341490545,11.51602564102564,37.82051282051282,33.544871794871796,31.919477564102557,0.8364709177958382
176,0.19577308120133483,11.28525641025641,37.6025641025641,33.10897435897436,31.683067307692305,0.539224124225977
177,0.19688542825361513,11.548076923076923,37.86217948717949,33.59615384615385,31.95979423076923,0.6114070842055254
178,0.19799777530589543,11.201923076923077,37.89102564102564,33.14423076923077,31.874203846153844,0.569990397510731
179,0.19911012235817574,11.560897435897436,37.907051282051285,33.62820512820513,31.99692628205128,0.6027856930252927
180,0.20022246941045607,11.346153846153847,38.16025641025641,33.419871794871796,32.117322435897435,0.3919571712102167
181,0.20133481646273638,11.580128205128204,37.958333333333336,33.67948717948718,32.04139423076923,0.4036298769671766
182,0.20244716351501668,11.378205128205128,38.34615384615385,33.57692307692308,32.26842948717949,0.4491069742202035
183,0.203559510567297,11.60897435897436,38.01602564102564,33.71474358974359,32.091333974358975,0.42571535495575136
184,0.20467185761957732,11.400641025641026,38.5,33.493589743589745,32.37721346153846,0.5714393945039646
185,0.20578420467185762,11.637820512820513,38.166666666666664,33.73397435897436,32.20659358974358,0.4744997192448544
186,0.20689655172413793,11.650641025641026,38.52564102564103,33.76923076923077,32.468603205128204,0.3609293149831492
187,0.20800889877641823,11.650641025641026,38.31730769230769,33.782051282051285,32.32052884615384,0.20872743788673265
188,0.20912124582869857,24.66025641025641,50.157051282051285,45.87820512820513,44.427499999999995,21.348221438712834
189,0.21023359288097887,28.15705128205128,53.03846153846154,48.72435897435897,47.437195512820516,5.350765473942343
190,0.21134593993325917,28.19871794871795,53.205128205128204,49.00320512820513,47.58538653846153,0.3275195664440291
191,0.21245828698553948,24.060897435897434,49.55769230769231,45.0224358974359,43.809628205128206,6.802343044191561
192,0.2135706340378198,23.03205128205128,48.61217948717949,44.29807692307692,42.86236602564102,1.5739170326839078
193,0.21468298109010012,23.03846153846154,48.84935897435897,44.11217948717949,43.01993782051282,0.3014184088591914
194,0.21579532814238042,23.10576923076923,48.69871794871795,44.59935897435897,42.961683333333326,0.5143606679932173
195,0.21690767519466073,28.977564102564102,54.31089743589744,49.458333333333336,48.57467564102564,9.464891200321594
196,0.21802002224694106,83.08974358974359,101.55448717948718,98.65064102564102,97.419225,87.06301095647922
197,0.21913236929922136,95.23717948717949,112.5,109.48076923076923,108.61193589743588,19.612652210393122
198,0.22024471635150167,81.3076923076923,100.09615384615384,97.13782051282051,95.88813525641024,22.365920404617686
199,0.22135706340378197,62.76923076923077,84.06410256410257,80.32692307692308,79.26698846153846,29.720489516890574
200,0.22246941045606228,59.381410256410255,80.75961538461539,77.19871794871794,75.95751217948717,5.67297370614491
201,0.2235817575083426,57.65064102564103,79.59294871794872,75.6025641025641,74.63990833333332,2.627618758853787
202,0.22469410456062291,49.56089743589744,72.35897435897436,68.375,67.22446025641025,13.038865718718371
203,0.22580645161290322,59.41025641025641,81.15384615384616,77.4326923076923,76.26249166666666,16.01253983710409
204,0.22691879866518352,70.32692307692308,90.75320512820512,87.0801282051282,86.14538141025639,17.446900103595823
205,0.22803114571746386,71.81410256410257,92.01602564102564,88.73717948717949,87.4843641025641,2.5597338584383165
206,0.22914349276974416,58.47115384615385,80.47115384615384,76.32051282051282,75.49427756410256,21.575262602363548
207,0.23025583982202447,56.86538461538461,78.92628205128206,75.4326923076923,73.98389807692307,2.398613963950942
208,0.23136818687430477,58.18910256410256,80.34615384615384,76.16346153846153,75.33357435897435,2.07419593825403
209,0.2324805339265851,59.51602564102564,81.46153846153847,77.71153846153847,76.52517243589745,2.324080431497816
210,0.2335928809788654,62.02564102564103,83.55128205128206,79.4551282051282,78.67918846153847,3.7020673742550922
211,0.2347052280311457,67.11858974358974,88.23717948717949,84.74038461538461,83.49489871794871,8.70802484755079
212,0.23581757508342602,78.37179487179488,98.00961538461539,94.39102564102564,93.57335256410256,17.75584414306292
213,0.23692992213570635,89.38461538461539,107.7948717948718,104.74679487179488,103.66078012820513,18.007648792194146
214,0.23804226918798665,79.05128205128206,98.5224358974359,94.95833333333333,94.12554038461538,16.987343068878562
215,0.23915461624026696,22.858974358974358,49.69230769230769,44.955128205128204,43.645516666666666,89.67874546072552
216,0.24026696329254726,12.419871794871796,40.07051282051282,34.96474358974359,33.82335,17.359769113155405
217,0.2413793103448276,12.096153846153847,40.31410256410256,35.208333333333336,33.946330128205126,0.47272109820314934
218,0.2424916573971079,12.435897435897436,40.10897435897436,35.22115384615385,33.87277756410256,0.39707386322945004
219,0.2436040044493882,11.996794871794872,40.57371794871795,35.21153846153846,34.11111474358974,0.6394451670241221
220,0.2447163515016685,12.46474358974359,40.26602564102564,35.36217948717949,34.001415384615385,0.5799510991877215
221,0.24582869855394884,12.237179487179487,40.61217948717949,35.256410256410255,34.19296794871795,0.4275453615236886
222,0.24694104560622915,12.477564102564102,40.53525641025641,35.381410256410255,34.19808333333333,0.2816503560745546
223,0.24805339265850945,12.134615384615385,40.65384615384615,35.26602564102564,34.20165705128205,0.38077678486851746
224,0.24916573971078976,12.5,40.669871794871796,35.532051282051285,34.310006410256406,0.4522525621963348
225,0.25027808676307006,12.259615384615385,40.68910256410256,35.30769230769231,34.25645576923077,0.3293805324760843
226,0.25139043381535037,12.51923076923077,40.69230769230769,35.782051282051285,34.34819102564102,0.5407650666700903
227,0.2525027808676307,12.291666666666666,40.71153846153846,35.333333333333336,34.2811673076923,0.5034908546961472
228,0.25361512791991103,12.528846153846153,40.955128205128204,35.81089743589744,34.54028717948718,0.5862231182567763
229,0.25472747497219134,12.298076923076923,40.756410256410255,35.467948717948715,34.32434166666666,0.4586470147675268
230,0.25583982202447164,12.548076923076923,41.23076923076923,35.83974358974359,34.74359679487179,0.6524935733383661
231,0.25695216907675195,12.544871794871796,40.782051282051285,35.51923076923077,34.39885128205128,0.5514404214976821
232,0.25806451612903225,12.557692307692308,41.25,35.8525641025641,34.76032051282051,0.5746751075955353
233,0.25917686318131256,12.442307692307692,41.044871794871796,35.63461538461539,34.57334615384615,0.3207691282870958
234,0.26028921023359286,12.592948717948717,41.27884615384615,35.881410256410255,34.790529487179484,0.3719468080356214
235,0.26140155728587317,12.564102564102564,41.29807692307692,35.90384615384615,34.79977051282051,0.04129518822668164
236,0.2625139043381535,12.602564102564102,41.31089743589744,35.8974358974359,34.81665384615385,0.04104566818867349
237,0.26362625139043383,12.698717948717949,41.43910256410256,36.01923076923077,34.93758205128205,0.2012861342065033
238,0.26473859844271413,12.615384615384615,41.33653846153846,35.92628205128205,34.83980064102563,0.16156516873241605
239,0.26585094549499444,12.599358974358974,41.583333333333336,36.06410256410256,35.02285192307692,0.2831236896987614
240,0.26696329254727474,12.621794871794872,41.37179487179487,35.955128205128204,34.86846153846154,0.23901318189105758
241,0.26807563959955505,12.85897435897436,41.717948717948715,36.18269230769231,35.182885256410245,0.4773489448209043
242,0.26918798665183535,12.628205128205128,41.39423076923077,35.97435897435897,34.88725897435897,0.4488324029855223
243,0.27030033370411566,12.64423076923077,41.86217948717949,36.45192307692308,35.25982307692308,0.668805125472285
244,0.271412680756396,12.647435897435898,41.6474358974359,35.98717948717949,35.07336538461538,0.5119684427682379
245,0.2725250278086763,12.878205128205128,41.881410256410255,36.458333333333336,35.32378269230769,0.5744426736175215
246,0.27363737486095663,12.657051282051283,41.90384615384615,36.00320512820513,35.259951282051276,0.5065116743626089
247,0.27474972191323693,12.887820512820513,41.907051282051285,36.47435897435897,35.34532243589744,0.5246433621634694
248,0.27586206896551724,12.676282051282051,41.92307692307692,36.26602564102564,35.29676923076922,0.2973350293156149
249,0.27697441601779754,12.897435897435898,41.92628205128205,36.493589743589745,35.36250897435897,0.31734006568861717
250,0.27808676307007785,12.682692307692308,42.17948717948718,36.51602564102564,35.49956666666667,0.3327627019049673
251,0.27919911012235815,13.14102564102564,41.96153846153846,36.51282051282051,35.4409,0.5075247392460258
252,0.2803114571746385,12.689102564102564,42.30769230769231,36.416666666666664,35.58544807692307,0.5773235789337723
253,0.2814238042269188,20.596153846153847,48.791666666666664,43.50320512820513,42.415473717948714,12.44115793773593
254,0.2825361512791991,23.506410256410255,52.01282051282051,46.333333333333336,45.54229871794872,5.182185844939607
255,0.2836484983314794,21.971153846153847,49.90384615384615,44.52564102564103,43.57704935897435,3.173725976094129
256,0.28476084538375973,33.42948717948718,60.68269230769231,55.455128205128204,54.511230769230764,19.15543309853986
257,0.28587319243604004,116.48717948717949,133.14423076923077,129.88141025641025,129.36736602564102,132.99821903946417
258,0.28698553948832034,97.27884615384616,116.67948717948718,113.02884615384616,112.29133461538461,30.39830205375752
259,0.28809788654060065,80.53846153846153,101.73076923076923,97.41346153846153,96.913575,27.341267016503085
260,0.289210233592881,95.77564102564102,115.27564102564102,111.63782051282051,110.86729038461537,24.858953696715872
261,0.2903225806451613,81.92948717948718,103.1025641025641,98.6698717948718,98.28112756410255,22.54035208371547
262,0.2914349276974416,79.03846153846153,100.72115384615384,96.73397435897436,95.82353910256408,4.216259355011028
263,0.2925472747497219,92.38141025641026,112.3525641025641,108.1025641025641,107.79984679487178,21.03731964392777
264,0.2936596218020022,100.30128205128206,119.1698717948718,115.67948717948718,114.90640384615384,12.907742511082755
265,0.29477196885428253,26.596153846153847,54.64423076923077,48.875,48.26467115384615,118.56999528050315
266,0.29588431590656283,18.08653846153846,47.04807692307692,41.72435897435897,40.506481410256406,13.462792218782155
267,0.29699666295884314,20.371794871794872,49.18589743589744,43.455128205128204,42.64625769230769,3.5760642521956636
268,0.29810901001112344,18.041666666666668,47.15064102564103,41.6025641025641,40.561501923076925,3.606072636807657
269,0.2992213570634038,13.23397435897436,43.02564102564103,36.99038461538461,36.256187179487185,7.835925596086467
270,0.3003337041156841,13.118589743589743,43.02564102564103,37.10897435897436,36.24021858974359,0.1654603781941081
271,0.3014460511679644,13.240384615384615,43.03525641025641,37.1025641025641,36.272526282051274,0.12234188899995076
272,0.3025583982202447,13.012820512820513,43.27884615384615,37.118589743589745,36.399518589743586,0.3337337338780805
273,0.303670745272525,13.23397435897436,43.05128205128205,37.3525641025641,36.300675,0.39425682632252057
274,0.3047830923248053,13.240384615384615,43.39102564102564,37.12820512820513,36.52882371794872,0.40719006315787737
275,0.30589543937708563,13.243589743589743,43.05448717948718,37.46474358974359,36.3131108974359,0.47594804867354823
276,0.30700778642936594,13.131410256410257,43.419871794871796,37.131410256410255,36.526517948717945,0.5071501410970194
277,0.3081201334816463,13.246794871794872,43.18589743589744,37.48397435897436,36.40916538461538,0.43858756998089665
278,0.3092324805339266,13.253205128205128,43.52564102564103,37.13782051282051,36.62852051282051,0.4850662669844274
279,0.3103448275862069,19.240384615384617,48.532051282051285,42.967948717948715,41.90291474358974,9.741707076042887
